allele_name	gene_family	consensus_gene_name	consensus_product	threshold	alleles_at_maximum_threshold	number_genomes	average_dose	min_dose	max_dose	genomes_containing_fissions	genomes_containing_duplications	number_fission_loci	number_duplicated_loci	no_loci	products	gene_names	min_length(bp)	max_length(bp)	average_length(bp)	cluster	cluster_order	GCA_029747675_1_ASM2974767v1_genomic	GCA_029747785_1_ASM2974778v1_genomic	GCA_029747985_1_ASM2974798v1_genomic	GCA_029952765_1_ASM2995276v1_genomic	GCA_030235225_1_ASM3023522v1_genomic	GCA_030235235_1_ASM3023523v1_genomic	GCA_030235265_1_ASM3023526v1_genomic	GCA_030235285_1_ASM3023528v1_genomic	GCA_030235295_1_ASM3023529v1_genomic	GCA_030235325_1_ASM3023532v1_genomic	GCA_030235345_1_ASM3023534v1_genomic	GCA_030235365_1_ASM3023536v1_genomic	GCA_030235385_1_ASM3023538v1_genomic	GCA_030235405_1_ASM3023540v1_genomic	GCA_030235425_1_ASM3023542v1_genomic	GCA_030235435_1_ASM3023543v1_genomic	GCA_030235465_1_ASM3023546v1_genomic	GCA_030235485_1_ASM3023548v1_genomic	GCA_030235505_1_ASM3023550v1_genomic	GCA_030235545_1_ASM3023554v1_genomic	GCA_030239725_1_ASM3023972v1_genomic	GCA_030239765_1_ASM3023976v1_genomic	GCA_030239785_1_ASM3023978v1_genomic	GCA_030239805_1_ASM3023980v1_genomic	GCA_030239825_1_ASM3023982v1_genomic	GCA_030239835_1_ASM3023983v1_genomic	GCA_030239865_1_ASM3023986v1_genomic	GCA_030239885_1_ASM3023988v1_genomic	GCA_030239895_1_ASM3023989v1_genomic	GCA_030239925_1_ASM3023992v1_genomic	GCA_030239935_1_ASM3023993v1_genomic	GCA_030239965_1_ASM3023996v1_genomic	GCA_030239985_1_ASM3023998v1_genomic	GCA_030240005_1_ASM3024000v1_genomic	GCA_030240015_1_ASM3024001v1_genomic	GCA_030240025_1_ASM3024002v1_genomic	GCA_030240065_1_ASM3024006v1_genomic	GCA_030240085_1_ASM3024008v1_genomic	GCA_030240105_1_ASM3024010v1_genomic	GCA_030240125_1_ASM3024012v1_genomic	GCA_030240135_1_ASM3024013v1_genomic	GCA_030240165_1_ASM3024016v1_genomic	GCA_030240185_1_ASM3024018v1_genomic
g02863_00006	g02863	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	309	309	309.00	1076	2																								FMMFDJ_06245		FDHOFG_05945		KMLEIH_08490	NDPNHO_01885	OIKCCF_02210		CONBLF_06200	IAMNGM_10770										
g03170_00006	g03170	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	129	129	129.00	1076	3																								FMMFDJ_06250		FDHOFG_05940		KMLEIH_08495	NDPNHO_01880	OIKCCF_02205		CONBLF_06195	IAMNGM_10765										
g02037_00005	g02037	NA	hypothetical protein	95	2	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	168	168	168.00	1077	1		PDKELN_02295	LKGPGJ_02315																DDPEJL_04665	CFCNNG_04780		HJCBJE_08985																KGMBGA_06225			NOAGLL_02265		
g02010_00005	g02010	NA	hypothetical protein	95	2	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	231	231	231.00	1077	2		PDKELN_02290	LKGPGJ_02310																DDPEJL_04670	CFCNNG_04785		HJCBJE_08990																KGMBGA_06230			NOAGLL_02260		
g01205_2_00004	g01205_2	NA	hypothetical protein	80	2	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	381	381	381.00	1078	1		PDKELN_10750	LKGPGJ_10765			KLBIAF_09440				NCGJEB_04120											LOBFBJ_02370			FMMFDJ_11365														KGMBGA_00810					
g03499_00006	g03499	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	1113	1113	1113.00	1078	2		PDKELN_10740	LKGPGJ_10755			KLBIAF_05310				NCGJEB_04130											LOBFBJ_02375			FMMFDJ_11360														KGMBGA_00800					
g01204_1_00006	g01204_1	NA	hypothetical protein	98	1	7	1	1	1	1	0	1	0	7	hypothetical protein(6):single-stranded DNA-binding protein(2)	NA(8)	222	387	259.12	1079	1									CJEPLJ_06370				IONAJF_08420	(HDDGPA_05925:HDDGPA_05945)																	EFBKIP_02885			OCDEKD_05835								GHNCNC_11950	FPFKPL_06630
g02367_00006	g02367	NA	CobQ/CobB/MinD/ParA nucleotide binding domain protein	98	1	7	1	1	1	0	0	0	0	7	CobQ/CobB/MinD/ParA nucleotide binding domain protein(6):ParA family protein(1)	NA(7)	150	798	705.43	1079	2									CJEPLJ_06365				IONAJF_08390	HDDGPA_05950																	EFBKIP_02910			OCDEKD_05860								GHNCNC_11925	FPFKPL_06490
g02038_00004	g02038	NA	hypothetical protein	90	2	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	156	165	159.86	1080	1								BJCJFD_11160									NOBNEL_01645											KMLEIH_09920			EFBKIP_05390			OCDEKD_02485			CNHFKG_03495			JAJJBD_03145			
g02624_00006	g02624	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	519	519	519.00	1080	2								BJCJFD_11155									NOBNEL_01650											KMLEIH_09915			EFBKIP_05395			OCDEKD_02490			CNHFKG_03500			JAJJBD_03150			
g02166_00004	g02166	NA	Transcriptional regulator%2C LacI family	90	2	7	1	1	1	0	0	0	0	7	Transcriptional regulator%2C LacI family(7)	NA(7)	1020	1038	1035.43	1081	1		PDKELN_11220	LKGPGJ_11235																																ABIDKG_02820			KGMBGA_11570			NOAGLL_10145	GHNCNC_11110	FPFKPL_04295
g01729_00005	g01729	NA	AmyC	95	2	7	1	1	1	0	0	0	0	7	AmyC(7)	NA(7)	819	819	819.00	1081	2		PDKELN_11240	LKGPGJ_11255																																ABIDKG_02840			KGMBGA_11550			NOAGLL_10125	GHNCNC_11130	FPFKPL_04275
g01200_00004	g01200	NA	Centromere-binding protein ParB C-terminal domain-containing protein	90	5	7	1	1	1	0	0	0	0	7	Centromere-binding protein ParB C-terminal domain-containing protein(7)	NA(7)	396	414	411.00	1082	1									CJEPLJ_06360				IONAJF_08385	HDDGPA_05955																	EFBKIP_02915			OCDEKD_05865								GHNCNC_11920	FPFKPL_06495
g02003_00002	g02003	NA	Antitoxin VbhA domain-containing protein	70	2	7	1	1	1	0	0	0	0	7	Antitoxin VbhA domain-containing protein(7)	NA(7)	198	243	217.29	1082	2									CJEPLJ_06490				IONAJF_09430	HDDGPA_06010														KMLEIH_06955			EFBKIP_02685											GHNCNC_11900	FPFKPL_06510
g01347_00005	g01347	NA	MarR family protein	95	4	7	1	1	1	0	0	0	0	7	MarR family protein(7)	NA(7)	1875	2079	1908.43	1083	1									CJEPLJ_06380				IONAJF_08430	HDDGPA_05915																	EFBKIP_02875			OCDEKD_05825								GHNCNC_11960	FPFKPL_06620
g01190_2_00012	g01190_2	NA	SpaA isopeptide-forming pilin-related protein	98	1	7	1	1	1	0	0	0	0	7	SpaA isopeptide-forming pilin-related protein(7)	NA(7)	1647	1647	1647.00	1084	1					JJKLOM_06290					NCGJEB_05530	FNBPHI_04785			HDDGPA_07405			NOBNEL_05735										CEFCCI_05630													JAJJBD_04560			
g02594_00006	g02594	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(6):Phosphotyrosine protein phosphatase I domain-containing protein(1)	NA(7)	417	555	436.71	1085	1		PDKELN_04270	LKGPGJ_04290											HDDGPA_00920								HJCBJE_12000			GKNDCE_04940							CONBLF_07795						KGMBGA_04210					
g01404_00003	g01404	NA	phage major capsid protein	80	3	7	1	1	1	3	0	3	0	7	phage major capsid protein(7):hypothetical protein(3)	NA(10)	345	873	569.70	1086	1								BJCJFD_11135									NOBNEL_01670											KMLEIH_09895			EFBKIP_05415			(OCDEKD_07675:OCDEKD_02510)			(CNHFKG_08145:CNHFKG_03520)			(JAJJBD_03170:JAJJBD_07975)			
g03287_00006	g03287	NA	Relaxase/mobilization nuclease domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	Relaxase/mobilization nuclease domain-containing protein(7)	NA(7)	1716	1716	1716.00	1087	1									CJEPLJ_06460				IONAJF_09410	HDDGPA_05835																	EFBKIP_02705			OCDEKD_05790								GHNCNC_12110	FPFKPL_06540
g02056_00003	g02056	NA	DEAD/DEAH box helicase	80	2	7	1	1	1	0	0	0	0	7	DEAD/DEAH box helicase(6):Rad3-related DNA helicase DinG(1)	NA(7)	2556	2574	2571.43	1088	1												AJPFBF_08540									LOBFBJ_05835			FMMFDJ_08075		FDHOFG_06020													MLFLFD_06740		NOAGLL_06520	GHNCNC_08780	
g02722_00006	g02722	NA	Mannose-6-phosphate isomerase%2C cupin superfamily	98	1	7	1	1	1	0	0	0	0	7	Mannose-6-phosphate isomerase%2C cupin superfamily(7)	NA(7)	426	426	426.00	1089	1				NHAIDG_07410															DDPEJL_07380	CFCNNG_02460	LOBFBJ_08515					FDHOFG_08070			NDPNHO_05010	OIKCCF_06495													
g01508	g01508	NA	hypothetical protein	50	3	7	1	1	1	0	0	0	0	7	hypothetical protein(6):DUF222 domain-containing protein(1)	NA(7)	375	462	441.43	1090	1					JJKLOM_05535						FNBPHI_05010		IONAJF_02815					BKGCNC_03660									CEFCCI_01040						IAMNGM_04830								NOAGLL_07320		
g01162_2_00017	g01162_2	NA	D-methionine transport system permease protein metI	98	1	7	1	1	1	0	0	0	0	7	D-methionine transport system permease protein metI(7)	NA(7)	690	690	690.00	1091	1															LGAECN_10280	KBFPKB_05330							BDBJLG_08755		GKNDCE_07340										ABIDKG_07635	FIMDAF_09060							FPFKPL_06960
g01060_2	g01060_2	NA	M23 family metallopeptidase	50	4	7	1	1	1	0	0	0	0	7	M23 family metallopeptidase(4):Secreted metallopeptidase(3)	NA(7)	546	1635	936.00	1092	1									CJEPLJ_11350				IONAJF_07820					BKGCNC_07925				HJCBJE_06120					CEFCCI_01060				EFBKIP_09980	CONBLF_08585											
g01183_1_00001	g01183_1	NA	antirestriction protein ArdA	60	3	7	1.14	1	2	0	1	0	1	8	antirestriction protein ArdA(4):Antirestriction protein(4)	NA(8)	549	552	550.50	1093	1				NHAIDG_02890											LGAECN_07380				DDPEJL_02645	CFCNNG_02970			BDBJLG_08635							OIKCCF_01800;OIKCCF_05005						FIMDAF_07900							
g02502_00006	g02502	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	648	648	648.00	1094	1						KLBIAF_04605															LOBFBJ_08370			FMMFDJ_02875		FDHOFG_01310								OCDEKD_10880			CNHFKG_09730			JAJJBD_10430			
g02815_00006	g02815	NA	type I-E CRISPR-associated endoribonuclease Cas2e	98	1	7	1	1	1	0	0	0	0	7	type I-E CRISPR-associated endoribonuclease Cas2e(7)	NA(7)	345	345	345.00	1095	1										NCGJEB_05180						KBFPKB_10905									GKNDCE_02805									OCDEKD_02650	ABIDKG_03550		CNHFKG_03660			JAJJBD_03310			
g01207_2_00004	g01207_2	NA	IS3 family ISAar43 transposase ORF A	90	2	7	1.43	1	2	0	3	0	3	10	IS3 family ISAar43 transposase ORF A(4):IS3 family ISPfr10 transposase ORF A(3):Transposase(3)	NA(10)	285	336	300.30	1096	1															LGAECN_02850						LOBFBJ_05725;LOBFBJ_05820	HJCBJE_03690	BDBJLG_01360			FDHOFG_06035;FDHOFG_06130						CONBLF_10905				FIMDAF_06770;FIMDAF_10380							
g02263_00006	g02263	NA	NADP-dependent oxidoreductase	98	1	7	1	1	1	0	0	0	0	7	NADP-dependent oxidoreductase(7)	NA(7)	906	906	906.00	1097	1				NHAIDG_07415															DDPEJL_07375	CFCNNG_02465	LOBFBJ_08510					FDHOFG_08065			NDPNHO_05015	OIKCCF_06490													
g03004_00006	g03004	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	228	228	228.00	1098	1						KLBIAF_09290								HDDGPA_09335										FMMFDJ_05905															MLFLFD_01810		NOAGLL_04125	GHNCNC_02040	FPFKPL_03485
g01331_1_00003	g01331_1	NA	hypothetical protein	80	3	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	195	255	207.43	1099	1					JJKLOM_06390					NCGJEB_05630	FNBPHI_04880						NOBNEL_05790										CEFCCI_05730													JAJJBD_04505			FPFKPL_06335
g02750_00006	g02750	NA	Putative mobilisation protein	98	1	7	1	1	1	0	0	0	0	7	Putative mobilisation protein(5):plasmid mobilization relaxosome protein MobC(2)	NA(7)	288	399	367.29	1100	1									CJEPLJ_06465				IONAJF_09415	HDDGPA_05830																	EFBKIP_02700			OCDEKD_05785								GHNCNC_12115	FPFKPL_06535
g01577_00002	g01577	NA	Centromere-binding protein ParB C-terminal domain-containing protein	70	3	7	1.14	1	2	0	1	0	1	8	Centromere-binding protein ParB C-terminal domain-containing protein(8)	NA(8)	201	207	204.00	1101	1				NHAIDG_02895											LGAECN_07370				DDPEJL_02650	CFCNNG_02975			BDBJLG_08625							OIKCCF_05015;OIKCCF_01805						FIMDAF_07890							
g01522_00005	g01522	NA	hypothetical protein	95	3	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	411	411	411.00	1102	1									CJEPLJ_06470				IONAJF_09420	HDDGPA_05825																	EFBKIP_02695			OCDEKD_05780								GHNCNC_12120	FPFKPL_06530
g03161_00006	g03161	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	138	138	138.00	1103	1		PDKELN_03815	LKGPGJ_03835			KLBIAF_10410			CJEPLJ_04695																GKNDCE_01965													KGMBGA_04680				GHNCNC_08310	
g01502_00006	g01502	NA	MmcM	98	1	7	1.14	1	2	1	1	2	1	8	MmcM(8):FAD-dependent oxidoreductase(1):hypothetical protein(1)	NA(10)	228	1353	1040.70	1104	1		PDKELN_05165	LKGPGJ_05180							NCGJEB_09505						KBFPKB_07325												KMLEIH_05735							ABIDKG_08990			(KGMBGA_03295:KGMBGA_03300);(KGMBGA_08290:KGMBGA_08295)					
g02982_00006	g02982	NA	FKBP-type peptidyl-prolyl cis-trans isomerase	98	1	7	1	1	1	0	0	0	0	7	FKBP-type peptidyl-prolyl cis-trans isomerase(7)	NA(7)	240	240	240.00	1105	1															LGAECN_04800		NOBNEL_05460					HJCBJE_04090	BDBJLG_05845								EFBKIP_03815	CONBLF_04135				FIMDAF_06010							
g01044_2	g01044_2	NA	TRAM domain-containing protein	50	3	7	1	1	1	0	0	0	0	7	TRAM domain-containing protein(5):hypothetical protein(2)	NA(7)	501	555	540.00	1106	1				NHAIDG_05805					CJEPLJ_05915										DDPEJL_06530	CFCNNG_06675									NDPNHO_06815	OIKCCF_01015													FPFKPL_02235
g02454_00006	g02454	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	705	705	705.00	1107	1				NHAIDG_00330															DDPEJL_02140	CFCNNG_01805		HJCBJE_06310								OIKCCF_09175	EFBKIP_07245	CONBLF_05245											
g03333_00006	g03333	NA	DUF2142 domain-containing protein	98	1	7	1	1	1	0	0	0	0	7	DUF2142 domain-containing protein(7)	NA(7)	1170	1536	1483.71	1108	1						KLBIAF_03175			CJEPLJ_09520				IONAJF_11300														CEFCCI_06690									FIMDAF_05815						GHNCNC_11750	FPFKPL_03040
g02252_00006	g02252	NA	Methionine import ATP-binding protein MetN	98	1	7	1	1	1	0	0	0	0	7	Methionine import ATP-binding protein MetN(7)	NA(7)	894	918	914.57	1109	1															LGAECN_10285	KBFPKB_05335							BDBJLG_08760		GKNDCE_07335										ABIDKG_07630	FIMDAF_09055							FPFKPL_06955
g02443_00006	g02443	NA	Transcriptional regulator%2C TetR family	98	1	7	1.14	1	2	0	1	0	1	8	Transcriptional regulator%2C TetR family(8)	NA(8)	714	714	714.00	1110	1		PDKELN_05160	LKGPGJ_05175							NCGJEB_09500						KBFPKB_07320												KMLEIH_05740							ABIDKG_08995			KGMBGA_03305;KGMBGA_08300					
g01131_2_00002	g01131_2	NA	type I restriction-modification system subunit M N-terminal domain-containing protein	70	3	7	1	1	1	0	0	0	0	7	type I restriction-modification system subunit M N-terminal domain-containing protein(5):type I restriction-modification system subunit M(2)	NA(7)	354	1572	701.57	1111	1															LGAECN_07465							HJCBJE_10175	BDBJLG_10455				CEFCCI_07350					CONBLF_09855				FIMDAF_07730							FPFKPL_12390
g01913	g01913	NA	hypothetical protein	50	2	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	408	456	435.43	1112	1					JJKLOM_06225					NCGJEB_05465	FNBPHI_04850			HDDGPA_07340													CEFCCI_05565									FIMDAF_07765							FPFKPL_06220
g01477_00003	g01477	NA	Transcriptional regulator%2C TetR family	80	3	7	1.14	1	2	0	1	0	1	8	Transcriptional regulator%2C TetR family(6):HTH tetR-type domain-containing protein(2)	NA(8)	603	606	603.75	1113	1							PKJNML_05335							HDDGPA_06375;HDDGPA_06860								HJCBJE_07825			GKNDCE_01540							CONBLF_07160							MLFLFD_10875			GHNCNC_00425	
g02907_00006	g02907	NA	hypothetical protein	98	1	7	1	1	1	0	0	0	0	7	hypothetical protein(7)	NA(7)	282	282	282.00	1114	1						KLBIAF_10045		BJCJFD_01470		NCGJEB_09525		AJPFBF_11070		HDDGPA_07205	LGAECN_10885	KBFPKB_00285																											
g01259_2_00003	g01259_2	NA	IS3 family ISAar43 transposase ORF B	80	3	7	1.43	1	2	0	3	0	3	10	IS3 family ISAar43 transposase ORF B(7):IS3 family transposase(2):Integrase core domain(1)	NA(10)	633	804	786.90	1115	1															LGAECN_02845						LOBFBJ_05730;LOBFBJ_05825	HJCBJE_09515	BDBJLG_01355			FDHOFG_06030;FDHOFG_06125						CONBLF_10910				FIMDAF_06775;FIMDAF_10375							
g01400_2_00008	g01400_2	NA	Antirestriction protein ArdC	95	2	7	1	1	1	0	0	0	0	7	Antirestriction protein ArdC(7)	NA(7)	885	885	885.00	1116	1									CJEPLJ_06375				IONAJF_08425	HDDGPA_05920																	EFBKIP_02880			OCDEKD_05830								GHNCNC_11955	FPFKPL_06625
g03447_00006	g03447	NA	tyrosine-type recombinase/integrase	98	1	6	1	1	1	0	0	0	0	6	tyrosine-type recombinase/integrase(6)	NA(6)	1200	1200	1200.00	1117	1														HDDGPA_01325	LGAECN_00995							HJCBJE_05860	BDBJLG_00995													FIMDAF_07135					NOAGLL_04150		
g02950_00006	g02950	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	258	258	258.00	1117	2														HDDGPA_01320	LGAECN_00990							HJCBJE_05865	BDBJLG_00990													FIMDAF_07140					NOAGLL_04145		
g01573_00005	g01573	NA	hypothetical protein	95	2	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	225	225	225.00	1117	3														HDDGPA_01315	LGAECN_00985							HJCBJE_05870	BDBJLG_00985													FIMDAF_07145					NOAGLL_04140		
g02168_00005	g02168	NA	sugar-binding domain-containing protein	95	2	6	1	1	1	0	0	0	0	6	sugar-binding domain-containing protein(6)	NA(6)	1026	1026	1026.00	1118	1		PDKELN_11450	LKGPGJ_11465						CJEPLJ_04790																GKNDCE_05225			KMLEIH_04705										KGMBGA_11335					
g03375_00006	g03375	NA	MFS transporter	98	1	6	1	1	1	0	0	0	0	6	MFS transporter(6)	NA(6)	1392	1392	1392.00	1118	2		PDKELN_11445	LKGPGJ_11460						CJEPLJ_04785																GKNDCE_05220			KMLEIH_04700										KGMBGA_11340					
g02112_00005	g02112	NA	four-carbon acid sugar kinase family protein	95	2	6	1	1	1	0	0	0	0	6	four-carbon acid sugar kinase family protein(6)	NA(6)	1371	1371	1371.00	1118	3		PDKELN_11440	LKGPGJ_11455						CJEPLJ_04780																GKNDCE_05215			KMLEIH_04695										KGMBGA_11345					
g01660_00005	g01660	NA	3-hydroxyacyl-CoA dehydrogenase family protein	95	2	6	1	1	1	1	0	1	0	6	3-hydroxyacyl-CoA dehydrogenase family protein(6):3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein(1)	NA(7)	342	969	830.14	1119	1		PDKELN_11425	LKGPGJ_11440						CJEPLJ_04765																(GKNDCE_07430:GKNDCE_05200)			KMLEIH_04680										KGMBGA_11360					
g01946_00005	g01946	unitary	MFS transporter	95	2	6	1	1	1	1	0	1	0	6	MFS transporter(7)	NA(6):unitary(1)	405	1377	1155.00	1119	2		PDKELN_11420	LKGPGJ_11435						CJEPLJ_04760																GKNDCE_07425			KMLEIH_04675										(KGMBGA_11365:KGMBGA_11370)					
g03075_00006	g03075	NA	phosphogluconate dehydrogenase C-terminal domain-containing protein	98	1	6	1	1	1	0	0	0	0	6	phosphogluconate dehydrogenase C-terminal domain-containing protein(6)	NA(6)	189	189	189.00	1119	3		PDKELN_11410	LKGPGJ_11425						CJEPLJ_02015																GKNDCE_05190			KMLEIH_04665										KGMBGA_11380					
g02244_00006	g02244	NA	Abortive infection bacteriophage resistance protein	98	1	6	1	1	1	0	0	0	0	6	Abortive infection bacteriophage resistance protein(6)	NA(6)	435	924	842.50	1120	1								BJCJFD_04910													LOBFBJ_02315	HJCBJE_08325			GKNDCE_08995							CONBLF_07765										GHNCNC_10705	
g01663_00002	g01663	NA	hypothetical protein	70	2	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	186	966	836.00	1120	2																					LOBFBJ_02320	HJCBJE_08330			GKNDCE_09000						EFBKIP_02735	CONBLF_07760										GHNCNC_10700	
g01742_00005	g01742	NA	polysaccharide biosynthesis tyrosine autokinase	95	2	6	1	1	1	0	0	0	0	6	polysaccharide biosynthesis tyrosine autokinase(4):CpsD/CapB family tyrosine-protein kinase(2)	NA(6)	801	1668	1381.00	1121	1		PDKELN_04265	LKGPGJ_04285											HDDGPA_00915											GKNDCE_04945							CONBLF_09645						KGMBGA_04215					
g03345_00006	g03345	NA	sugar transferase	98	1	6	1	1	1	0	0	0	0	6	sugar transferase(6)	NA(6)	1497	1497	1497.00	1121	2		PDKELN_04260	LKGPGJ_04280											HDDGPA_00910											GKNDCE_04950							CONBLF_09650						KGMBGA_04220					
g02569_00006	g02569	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	579	579	579.00	1122	1																					LOBFBJ_07635			FMMFDJ_08055		FDHOFG_08880													MLFLFD_06720		NOAGLL_06500	GHNCNC_08760	
g01670_00006	g01670	NA	hypothetical protein	98	1	6	1	1	1	1	0	1	0	6	hypothetical protein(7)	NA(7)	846	1596	1289.57	1122	2																					(LOBFBJ_07640:LOBFBJ_07645)			FMMFDJ_08060		FDHOFG_08945													MLFLFD_06725		NOAGLL_06505	GHNCNC_08765	
g02300_00006	g02300	NA	Secreted peptidase	98	1	6	1	1	1	0	0	0	0	6	Secreted peptidase(6)	NA(6)	873	873	873.00	1123	1				NHAIDG_02970				BJCJFD_08415		NCGJEB_11260									DDPEJL_02725	CFCNNG_03050										OIKCCF_01880													
g02915_00006	g02915	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	279	279	279.00	1123	2				NHAIDG_02965				BJCJFD_08410		NCGJEB_11255									DDPEJL_02720	CFCNNG_03045										OIKCCF_01875													
g02551_00006	g02551	unitary	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(5):unitary(1)	417	609	577.00	1124	1	CKFBNF_00550				JJKLOM_10025						FNBPHI_07325		IONAJF_10685					BKGCNC_08120															IAMNGM_09655										
g02878_00006	g02878	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	303	303	303.00	1124	2	CKFBNF_00555				JJKLOM_10020						FNBPHI_07330		IONAJF_10690					BKGCNC_08115															IAMNGM_09650										
g02536_00006	g02536	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	621	621	621.00	1125	1																	NOBNEL_07000										CEFCCI_04610							OCDEKD_07895			CNHFKG_02045			JAJJBD_08205	NOAGLL_02580		
g03533_00006	g03533	NA	Hypothetical regulatory protein	98	1	6	1	1	1	0	0	0	0	6	Hypothetical regulatory protein(6)	NA(6)	1053	1053	1053.00	1125	2																	NOBNEL_07005										CEFCCI_04615							OCDEKD_07890			CNHFKG_02040			JAJJBD_08200	NOAGLL_02585		
g02726_00006	g02726	NA	IS3 family transposase	98	1	6	1	1	1	0	0	0	0	6	IS3 family transposase(6)	NA(6)	423	423	423.00	1126	1		PDKELN_04200	LKGPGJ_04220											HDDGPA_00885											GKNDCE_05000						EFBKIP_08115							KGMBGA_04285					
g01033_2_00026	g01033_2	NA	integrase core domain-containing protein	98	1	6	1	1	1	0	0	0	0	6	integrase core domain-containing protein(6)	NA(6)	246	246	246.00	1126	2		PDKELN_04205	LKGPGJ_04225											HDDGPA_00890											GKNDCE_04995						EFBKIP_08120							KGMBGA_04280					
g01510_2	g01510_2	NA	DUF998 domain-containing protein	50	2	6	1	1	1	0	0	0	0	6	DUF998 domain-containing protein(5):DUF2567 domain-containing protein(1)	NA(6)	453	456	455.50	1127	1																								FMMFDJ_03630					NDPNHO_06685										MLFLFD_07550		NOAGLL_02685	GHNCNC_09115	FPFKPL_02145
g01480_2_00001	g01480_2	NA	TetR/AcrR family transcriptional regulator	60	2	6	1	1	1	0	0	0	0	6	TetR/AcrR family transcriptional regulator(6)	NA(6)	576	594	579.00	1127	2																								FMMFDJ_03635					NDPNHO_06690										MLFLFD_07545		NOAGLL_02690	GHNCNC_09120	FPFKPL_02140
g02005_00006	g02005	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	198	240	233.00	1128	1													IONAJF_08400	HDDGPA_05940																	EFBKIP_02900			OCDEKD_05850								GHNCNC_11935	FPFKPL_06645
g01327_00004	g01327	NA	hypothetical protein	90	4	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	141	279	205.00	1128	2													IONAJF_08410	HDDGPA_05935																	EFBKIP_02895			OCDEKD_05845								GHNCNC_11940	FPFKPL_06640
g02991_00006	g02991	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	237	237	237.00	1129	1								BJCJFD_11145									NOBNEL_01660											KMLEIH_09905						OCDEKD_02500			CNHFKG_03510			JAJJBD_03160			
g02456_00006	g02456	NA	hypothetical protein	98	1	6	1	1	1	0	0	0	0	6	hypothetical protein(6)	NA(6)	702	702	702.00	1129	2								BJCJFD_11140									NOBNEL_01665											KMLEIH_09900						OCDEKD_02505			CNHFKG_03515			JAJJBD_03165			
g02108_1_00011	g02108_1	NA	Mu transposase C-terminal domain-containing protein	98	1	6	1	1	1	0	0	0	0	6	Mu transposase C-terminal domain-containing protein(6)	NA(6)	1071	1071	1071.00	1130	1							PKJNML_07930																					KMLEIH_09495			EFBKIP_02975			OCDEKD_06035			CNHFKG_06650			JAJJBD_06325			
g01730_1_00011	g01730_1	NA	Bacteriophage DNA transposition protein%2C AAA+ family ATPase	98	1	6	1	1	1	0	0	0	0	6	Bacteriophage DNA transposition protein%2C AAA+ family ATPase(6)	NA(6)	807	807	807.00	1130	2							PKJNML_07935																					KMLEIH_09490			EFBKIP_02970			OCDEKD_06040			CNHFKG_06655			JAJJBD_06330			
g01527_00006	g01527	NA	transposase	98	1	6	1	1	1	0	0	0	0	6	transposase(4):Transposase(2)	NA(6)	288	381	335.00	1131	1				NHAIDG_07440															DDPEJL_07350	CFCNNG_02490		HJCBJE_09190							NDPNHO_05035	OIKCCF_06470													
